AREA_POND	M_0a9	M_10a19	M_20a29	M_30a39	M_40a49	M_50a59	M_60a69	M_70a79	M_80a89	M_90a99	M_100m	F_0a9	F_10a19	F_20a29	F_30a39	F_40a49	F_50a59	F_60a69	F_70a79	F_80a89	F_90a99	F_100m	Total	90a99	40a49	0a9	70a79	80a89	100m	60a69	10a19	20a29	30a39	50a59
3544103003002	1897,0	2077,0	2267,0	1992,0	1651,0	1117,0	580,0	229,0	55,0	7,0	2,0	1842,0	2148,0	2282,0	2080,0	1615,0	1160,0	613,0	323,0	100,0	14,0	3,0	24054,0	21,0	3266,0	3739,0	552,0	155,0	5,0	1193,0	4225,0	4549,0	4072,0	2277,0
3544103003001	1642,0	1930,0	1868,0	1650,0	1287,0	826,0	453,0	222,0	46,0	6,0	0,0	1531,0	1872,0	1836,0	1724,0	1324,0	914,0	471,0	240,0	72,0	5,0	1,0	19920,0	11,0	2611,0	3173,0	462,0	118,0	1,0	924,0	3802,0	3704,0	3374,0	1740,0
3545001001001	1202,0	1400,0	1243,0	1170,0	1084,0	768,0	548,0	304,0	98,0	10,0	0,0	1147,0	1388,0	1206,0	1152,0	1026,0	763,0	517,0	312,0	129,0	15,0	0,0	15482,0	25,0	2110,0	2349,0	616,0	227,0	0,0	1065,0	2788,0	2449,0	2322,0	1531,0
3547809005022	2406,0	2925,0	3793,0	2961,0	2385,0	1685,0	931,0	524,0	181,0	14,0	1,0	2311,0	2755,0	3450,0	2983,0	2539,0	2016,0	1247,0	768,0	326,0	34,0	0,0	36235,0	48,0	4924,0	4717,0	1292,0	507,0	1,0	2178,0	5680,0	7243,0	5944,0	3701,0
3547809005003	1565,0	1834,0	2517,0	2594,0	2561,0	2255,0	1642,0	979,0	351,0	39,0	2,0	1460,0	1798,0	2633,0	2784,0	2781,0	2714,0	2068,0	1371,0	783,0	142,0	3,0	34876,0	181,0	5342,0	3025,0	2350,0	1134,0	5,0	3710,0	3632,0	5150,0	5378,0	4969,0
3547809005019	1516,0	1849,0	2430,0	2196,0	2042,0	1669,0	904,0	505,0	200,0	13,0	0,0	1509,0	1815,0	2464,0	2318,0	2305,0	1895,0	1137,0	735,0	357,0	42,0	1,0	27902,0	55,0	4347,0	3025,0	1240,0	557,0	1,0	2041,0	3664,0	4894,0	4514,0	3564,0
3547809005013	1290,0	1600,0	1525,0	1202,0	1180,0	936,0	411,0	165,0	46,0	5,0	1,0	1244,0	1528,0	1447,0	1294,0	1258,0	859,0	395,0	184,0	66,0	3,0	1,0	16640,0	8,0	2438,0	2534,0	349,0	112,0	2,0	806,0	3128,0	2972,0	2496,0	1795,0
3547809005004	3181,0	3451,0	3280,0	2859,0	2170,0	1354,0	540,0	181,0	42,0	3,0	0,0	3105,0	3419,0	3330,0	2913,0	2221,0	1300,0	573,0	279,0	73,0	13,0	2,0	34289,0	16,0	4391,0	6286,0	460,0	115,0	2,0	1113,0	6870,0	6610,0	5772,0	2654,0
3547809005006	2485,0	2918,0	3223,0	2766,0	2505,0	1721,0	771,0	315,0	77,0	21,0	1,0	2362,0	2980,0	3309,0	2875,0	2671,0	1940,0	945,0	464,0	172,0	35,0	0,0	34556,0	56,0	5176,0	4847,0	779,0	249,0	1,0	1716,0	5898,0	6532,0	5641,0	3661,0
3547809005010	1913,0	2238,0	2531,0	2355,0	1816,0	1245,0	747,0	344,0	76,0	4,0	1,0	1843,0	2197,0	2631,0	2425,0	2014,0	1564,0	930,0	471,0	153,0	21,0	1,0	27520,0	25,0	3830,0	3756,0	815,0	229,0	2,0	1677,0	4435,0	5162,0	4780,0	2809,0
3547809005020	1946,0	2310,0	2831,0	2444,0	2248,0	1944,0	1006,0	541,0	139,0	19,0	0,0	1697,0	2206,0	2960,0	2532,0	2648,0	2218,0	1316,0	802,0	251,0	38,0	3,0	32099,0	57,0	4896,0	3643,0	1343,0	390,0	3,0	2322,0	4516,0	5791,0	4976,0	4162,0
3546801003002	1747,0	2120,0	2297,0	1978,0	1660,0	1289,0	804,0	413,0	130,0	17,0	0,0	1714,0	2008,0	2214,0	1959,0	1822,0	1391,0	926,0	480,0	179,0	37,0	1,0	25186,0	54,0	3482,0	3461,0	893,0	309,0	1,0	1730,0	4128,0	4511,0	3937,0	2680,0
3546801003001	1994,0	2438,0	2177,0	1930,0	1699,0	1314,0	748,0	377,0	106,0	9,0	1,0	1851,0	2273,0	2088,0	2027,0	1707,0	1298,0	688,0	368,0	155,0	18,0	1,0	25267,0	27,0	3406,0	3845,0	745,0	261,0	2,0	1436,0	4711,0	4265,0	3957,0	2612,0
3547304003003	2491,0	2958,0	2757,0	2548,0	2280,0	1577,0	713,0	268,0	81,0	14,0	0,0	2419,0	2859,0	2929,0	2766,0	2396,0	1533,0	725,0	355,0	158,0	26,0	1,0	31854,0	40,0	4676,0	4910,0	623,0	239,0	1,0	1438,0	5817,0	5686,0	5314,0	3110,0
3547304003004	3179,0	3903,0	3654,0	3270,0	3272,0	2727,0	1345,0	429,0	151,0	14,0	0,0	3097,0	3624,0	3889,0	3924,0	3666,0	2777,0	1237,0	548,0	266,0	43,0	2,0	45017,0	57,0	6938,0	6276,0	977,0	417,0	2,0	2582,0	7527,0	7543,0	7194,0	5504,0
3547304003002	1470,0	1668,0	1498,0	1326,0	894,0	594,0	289,0	127,0	33,0	9,0	0,0	1386,0	1614,0	1523,0	1384,0	879,0	584,0	299,0	120,0	53,0	11,0	0,0	15761,0	20,0	1773,0	2856,0	247,0	86,0	0,0	588,0	3282,0	3021,0	2710,0	1178,0
3547304003001	1369,0	1651,0	1598,0	1289,0	1008,0	673,0	315,0	146,0	28,0	9,0	0,0	1306,0	1594,0	1562,0	1334,0	1010,0	665,0	336,0	150,0	39,0	3,0	0,0	16085,0	12,0	2018,0	2675,0	296,0	67,0	0,0	651,0	3245,0	3160,0	2623,0	1338,0
3547809005005	968,0	1178,0	1585,0	1583,0	1738,0	1567,0	1017,0	680,0	302,0	25,0	0,0	954,0	1142,0	1661,0	1877,0	1909,0	1876,0	1355,0	1041,0	654,0	121,0	4,0	23237,0	146,0	3647,0	1922,0	1721,0	956,0	4,0	2372,0	2320,0	3246,0	3460,0	3443,0
3547809005001	1179,0	1386,0	1746,0	1743,0	1821,0	1492,0	965,0	626,0	291,0	23,0	1,0	1185,0	1319,0	1750,0	2033,0	1974,0	1745,0	1332,0	961,0	586,0	100,0	2,0	24260,0	123,0	3795,0	2364,0	1587,0	877,0	3,0	2297,0	2705,0	3496,0	3776,0	3237,0
3547809005023	1402,0	1667,0	2418,0	2293,0	2092,0	1796,0	1177,0	671,0	271,0	21,0	0,0	1394,0	1638,0	2421,0	2545,0	2234,0	2172,0	1556,0	1082,0	513,0	75,0	2,0	29440,0	96,0	4326,0	2796,0	1753,0	784,0	2,0	2733,0	3305,0	4839,0	4838,0	3968,0
3547809005008	1442,0	1683,0	2232,0	2248,0	2086,0	1647,0	1068,0	638,0	234,0	29,0	1,0	1397,0	1671,0	2209,0	2529,0	2319,0	1966,0	1420,0	877,0	406,0	44,0	3,0	28149,0	73,0	4405,0	2839,0	1515,0	640,0	4,0	2488,0	3354,0	4441,0	4777,0	3613,0
3547809005009	1680,0	1929,0	2498,0	2425,0	2090,0	1798,0	1226,0	709,0	225,0	18,0	0,0	1634,0	1928,0	2547,0	2606,0	2387,0	2116,0	1620,0	979,0	382,0	72,0	1,0	30870,0	90,0	4477,0	3314,0	1688,0	607,0	1,0	2846,0	3857,0	5045,0	5031,0	3914,0
3547809005007	2543,0	2951,0	3468,0	2973,0	2500,0	1783,0	994,0	454,0	117,0	20,0	0,0	2346,0	3027,0	3445,0	3113,0	2725,0	2067,0	1217,0	569,0	220,0	27,0	0,0	36559,0	47,0	5225,0	4889,0	1023,0	337,0	0,0	2211,0	5978,0	6913,0	6086,0	3850,0
3547809005011	2870,0	3370,0	3000,0	2697,0	2207,0	1201,0	549,0	204,0	54,0	4,0	0,0	2778,0	3347,0	3009,0	3068,0	2383,0	1426,0	704,0	275,0	107,0	14,0	0,0	33267,0	18,0	4590,0	5648,0	479,0	161,0	0,0	1253,0	6717,0	6009,0	5765,0	2627,0
3547809005021	1871,0	1964,0	2489,0	2193,0	1815,0	1315,0	833,0	368,0	76,0	9,0	0,0	1823,0	2033,0	2502,0	2366,0	1928,0	1594,0	1022,0	481,0	134,0	20,0	2,0	26838,0	29,0	3743,0	3694,0	849,0	210,0	2,0	1855,0	3997,0	4991,0	4559,0	2909,0
3547809005012	1268,0	1694,0	2269,0	2029,0	1922,0	1780,0	1140,0	687,0	264,0	32,0	2,0	1331,0	1659,0	2302,0	2208,0	2180,0	2143,0	1523,0	1024,0	469,0	89,0	1,0	28016,0	121,0	4102,0	2599,0	1711,0	733,0	3,0	2663,0	3353,0	4571,0	4237,0	3923,0
3547809005018	1553,0	1781,0	2389,0	2243,0	1870,0	1470,0	912,0	630,0	242,0	22,0	0,0	1441,0	1651,0	2390,0	2380,0	2065,0	1708,0	1315,0	953,0	472,0	67,0	0,0	27554,0	89,0	3935,0	2994,0	1583,0	714,0	0,0	2227,0	3432,0	4779,0	4623,0	3178,0
3547809005002	1373,0	1771,0	2206,0	2086,0	1886,0	1601,0	1017,0	539,0	196,0	26,0	0,0	1333,0	1734,0	2365,0	2178,0	2089,0	1988,0	1301,0	800,0	373,0	46,0	0,0	26908,0	72,0	3975,0	2706,0	1339,0	569,0	0,0	2318,0	3505,0	4571,0	4264,0	3589,0
3547809005017	1334,0	1773,0	2325,0	2035,0	1966,0	1684,0	1036,0	605,0	210,0	22,0	1,0	1259,0	1634,0	2390,0	2172,0	2234,0	1978,0	1230,0	801,0	319,0	44,0	0,0	27052,0	66,0	4200,0	2593,0	1406,0	529,0	1,0	2266,0	3407,0	4715,0	4207,0	3662,0
3547809005014	2102,0	2888,0	3104,0	2458,0	2153,0	1603,0	659,0	252,0	77,0	12,0	2,0	2007,0	2581,0	2945,0	2564,0	2379,0	1699,0	792,0	385,0	146,0	19,0	0,0	30827,0	31,0	4532,0	4109,0	637,0	223,0	2,0	1451,0	5469,0	6049,0	5022,0	3302,0
3547809005016	1397,0	1953,0	2435,0	1986,0	2047,0	1672,0	1019,0	538,0	198,0	10,0	1,0	1364,0	1863,0	2342,0	2261,0	2240,0	2027,0	1254,0	812,0	307,0	35,0	1,0	27762,0	45,0	4287,0	2761,0	1350,0	505,0	2,0	2273,0	3816,0	4777,0	4247,0	3699,0
3547809005015	1731,0	2027,0	2645,0	2194,0	2113,0	1821,0	1024,0	677,0	201,0	20,0	0,0	1632,0	2057,0	2565,0	2342,0	2423,0	2055,0	1377,0	902,0	362,0	48,0	2,0	30218,0	68,0	4536,0	3363,0	1579,0	563,0	2,0	2401,0	4084,0	5210,0	4536,0	3876,0
3548708005019	1561,0	1711,0	2276,0	2415,0	1908,0	1533,0	893,0	401,0	101,0	9,0	0,0	1564,0	1723,0	2401,0	2621,0	2090,0	1832,0	1130,0	574,0	211,0	33,0	3,0	26990,0	42,0	3998,0	3125,0	975,0	312,0	3,0	2023,0	3434,0	4677,0	5036,0	3365,0
3548708005005	1729,0	2016,0	2770,0	2697,0	2311,0	2057,0	1184,0	589,0	220,0	20,0	0,0	1605,0	1954,0	2932,0	2920,0	2685,0	2420,0	1554,0	956,0	490,0	84,0	3,0	33196,0	104,0	4996,0	3334,0	1545,0	710,0	3,0	2738,0	3970,0	5702,0	5617,0	4477,0
3548708005006	1468,0	1705,0	2365,0	2383,0	2270,0	1973,0	1397,0	770,0	233,0	30,0	1,0	1367,0	1664,0	2440,0	2684,0	2588,0	2491,0	1800,0	1090,0	455,0	70,0	1,0	31245,0	100,0	4858,0	2835,0	1860,0	688,0	2,0	3197,0	3369,0	4805,0	5067,0	4464,0
3548708005016	2684,0	2898,0	3780,0	4098,0	3543,0	2595,0	1325,0	558,0	155,0	11,0	0,0	2577,0	2919,0	4197,0	4624,0	4009,0	2962,0	1636,0	836,0	335,0	56,0	1,0	45799,0	67,0	7552,0	5261,0	1394,0	490,0	1,0	2961,0	5817,0	7977,0	8722,0	5557,0
3548708005011	2926,0	3443,0	4145,0	3317,0	2531,0	1947,0	1037,0	384,0	104,0	17,0	0,0	2832,0	3499,0	4277,0	3544,0	2943,0	2374,0	1178,0	559,0	217,0	38,0	1,0	41313,0	55,0	5474,0	5758,0	943,0	321,0	1,0	2215,0	6942,0	8422,0	6861,0	4321,0
3548708005007	2472,0	2874,0	3147,0	3023,0	2820,0	2210,0	970,0	374,0	95,0	8,0	1,0	2417,0	2772,0	3423,0	3427,0	3145,0	2320,0	1137,0	505,0	192,0	27,0	0,0	37359,0	35,0	5965,0	4889,0	879,0	287,0	1,0	2107,0	5646,0	6570,0	6450,0	4530,0
3548708005002	2217,0	2756,0	3712,0	3373,0	2933,0	2396,0	1533,0	629,0	184,0	24,0	0,0	2155,0	2726,0	3823,0	3707,0	3497,0	2980,0	1803,0	874,0	377,0	52,0	0,0	41751,0	76,0	6430,0	4372,0	1503,0	561,0	0,0	3336,0	5482,0	7535,0	7080,0	5376,0
3548708005012	3290,0	3790,0	4688,0	4243,0	3696,0	2708,0	1589,0	785,0	212,0	23,0	2,0	3166,0	3688,0	4740,0	4665,0	4078,0	3370,0	1983,0	1068,0	440,0	49,0	1,0	52274,0	72,0	7774,0	6456,0	1853,0	652,0	3,0	3572,0	7478,0	9428,0	8908,0	6078,0
3548708005013	2138,0	2489,0	3594,0	3582,0	2801,0	2383,0	1717,0	784,0	221,0	24,0	1,0	2156,0	2475,0	3434,0	3816,0	3035,0	2869,0	2072,0	1015,0	427,0	52,0	4,0	41089,0	76,0	5836,0	4294,0	1799,0	648,0	5,0	3789,0	4964,0	7028,0	7398,0	5252,0
3548708005003	3057,0	3435,0	4391,0	4018,0	3352,0	2498,0	1504,0	729,0	233,0	14,0	1,0	2909,0	3493,0	4695,0	4476,0	3814,0	3181,0	1982,0	1089,0	386,0	57,0	0,0	49314,0	71,0	7166,0	5966,0	1818,0	619,0	1,0	3486,0	6928,0	9086,0	8494,0	5679,0
3548708005015	4225,0	5056,0	4834,0	4201,0	3482,0	2070,0	786,0	205,0	56,0	7,0	0,0	4127,0	4941,0	4844,0	4534,0	3639,0	2065,0	836,0	362,0	87,0	20,0	3,0	50380,0	27,0	7121,0	8352,0	567,0	143,0	3,0	1622,0	9997,0	9678,0	8735,0	4135,0
3548708005014	3638,0	4504,0	4424,0	3568,0	2993,0	1734,0	543,0	209,0	67,0	5,0	0,0	3558,0	4584,0	4358,0	3807,0	3143,0	1688,0	702,0	243,0	82,0	14,0	0,0	43864,0	19,0	6136,0	7196,0	452,0	149,0	0,0	1245,0	9088,0	8782,0	7375,0	3422,0
3548708005017	2525,0	2933,0	2789,0	2369,0	2121,0	1623,0	841,0	312,0	107,0	12,0	0,0	2331,0	2833,0	2796,0	2475,0	2317,0	1557,0	865,0	404,0	161,0	30,0	3,0	31404,0	42,0	4438,0	4856,0	716,0	268,0	3,0	1706,0	5766,0	5585,0	4844,0	3180,0
3548708005004	2460,0	2855,0	2677,0	2306,0	2027,0	1202,0	548,0	194,0	47,0	9,0	0,0	2226,0	2710,0	2693,0	2512,0	2110,0	1263,0	569,0	233,0	73,0	12,0	0,0	28726,0	21,0	4137,0	4686,0	427,0	120,0	0,0	1117,0	5565,0	5370,0	4818,0	2465,0
3548708005010	3569,0	4234,0	4698,0	4225,0	3509,0	2372,0	1165,0	435,0	110,0	18,0	1,0	3474,0	4261,0	4976,0	4666,0	3883,0	2556,0	1280,0	550,0	212,0	42,0	2,0	50238,0	60,0	7392,0	7043,0	985,0	322,0	3,0	2445,0	8495,0	9674,0	8891,0	4928,0
3548708005008	2470,0	2902,0	3296,0	2656,0	2230,0	1740,0	702,0	218,0	54,0	6,0	3,0	2436,0	2892,0	3390,0	2823,0	2458,0	1820,0	656,0	296,0	115,0	18,0	0,0	33181,0	24,0	4688,0	4906,0	514,0	169,0	3,0	1358,0	5794,0	6686,0	5479,0	3560,0
3548708005009	2550,0	2906,0	2725,0	2478,0	2103,0	1261,0	500,0	136,0	35,0	1,0	0,0	2453,0	2947,0	2889,0	2664,0	2129,0	1220,0	473,0	176,0	67,0	7,0	0,0	29720,0	8,0	4232,0	5003,0	312,0	102,0	0,0	973,0	5853,0	5614,0	5142,0	2481,0
3548708005001	3837,0	4774,0	5993,0	4811,0	3868,0	2451,0	1221,0	481,0	120,0	14,0	0,0	3771,0	4419,0	4936,0	4863,0	3978,0	2721,0	1446,0	641,0	239,0	30,0	0,0	54614,0	44,0	7846,0	7608,0	1122,0	359,0	0,0	2667,0	9193,0	10929,0	9674,0	5172,0
3548708005018	1943,0	2394,0	3444,0	3237,0	2961,0	2573,0	1646,0	987,0	376,0	33,0	2,0	1870,0	2291,0	3625,0	3665,0	3369,0	3191,0	2249,0	1566,0	750,0	111,0	2,0	42285,0	144,0	6330,0	3813,0	2553,0	1126,0	4,0	3895,0	4685,0	7069,0	6902,0	5764,0
3548807003004	1072,0	1329,0	1716,0	1695,0	1520,0	1334,0	768,0	458,0	237,0	20,0	1,0	1008,0	1262,0	1796,0	1892,0	1728,0	1587,0	1126,0	891,0	510,0	65,0	1,0	22016,0	85,0	3248,0	2080,0	1349,0	747,0	2,0	1894,0	2591,0	3512,0	3587,0	2921,0
3548807003003	578,0	727,0	868,0	795,0	907,0	867,0	487,0	287,0	121,0	11,0	0,0	525,0	749,0	922,0	962,0	1123,0	990,0	614,0	486,0	248,0	34,0	0,0	12301,0	45,0	2030,0	1103,0	773,0	369,0	0,0	1101,0	1476,0	1790,0	1757,0	1857,0
3548807003005	660,0	777,0	1027,0	1050,0	870,0	806,0	466,0	260,0	124,0	12,0	0,0	622,0	760,0	1110,0	1208,0	1014,0	962,0	631,0	496,0	277,0	42,0	1,0	13175,0	54,0	1884,0	1282,0	756,0	401,0	1,0	1097,0	1537,0	2137,0	2258,0	1768,0
3548807003002	865,0	1082,0	1407,0	1151,0	1148,0	1106,0	708,0	471,0	211,0	20,0	1,0	810,0	1093,0	1373,0	1338,0	1454,0	1319,0	988,0	703,0	392,0	48,0	3,0	17691,0	68,0	2602,0	1675,0	1174,0	603,0	4,0	1696,0	2175,0	2780,0	2489,0	2425,0
3548807003006	756,0	999,0	1244,0	1148,0	1216,0	1164,0	740,0	496,0	229,0	18,0	0,0	713,0	969,0	1354,0	1326,0	1422,0	1337,0	993,0	784,0	416,0	50,0	0,0	17374,0	68,0	2638,0	1469,0	1280,0	645,0	0,0	1733,0	1968,0	2598,0	2474,0	2501,0
3548807003008	1336,0	1683,0	2054,0	1949,0	1890,0	1540,0	1056,0	707,0	278,0	31,0	2,0	1264,0	1538,0	2148,0	2253,0	2225,0	1989,0	1513,0	1078,0	644,0	86,0	4,0	27268,0	117,0	4115,0	2600,0	1785,0	922,0	6,0	2569,0	3221,0	4202,0	4202,0	3529,0
3548807003001	675,0	862,0	992,0	919,0	898,0	717,0	466,0	294,0	81,0	8,0	0,0	659,0	837,0	1108,0	1024,0	1144,0	883,0	678,0	447,0	198,0	31,0	0,0	12921,0	39,0	2042,0	1334,0	741,0	279,0	0,0	1144,0	1699,0	2100,0	1943,0	1600,0
3548807003007	1335,0	1698,0	2081,0	1857,0	1880,0	1516,0	1112,0	635,0	247,0	24,0	0,0	1240,0	1645,0	2143,0	2118,0	2111,0	1919,0	1454,0	945,0	484,0	72,0	1,0	26517,0	96,0	3991,0	2575,0	1580,0	731,0	1,0	2566,0	3343,0	4224,0	3975,0	3435,0
3550308005153	2680,0	3184,0	3620,0	3319,0	3004,0	2377,0	1459,0	893,0	274,0	37,0	0,0	2566,0	3044,0	3720,0	3662,0	3247,0	2794,0	1982,0	1308,0	463,0	54,0	5,0	43692,0	91,0	6251,0	5246,0	2201,0	737,0	5,0	3441,0	6228,0	7340,0	6981,0	5171,0
3550308005151	2720,0	3254,0	3876,0	3403,0	3029,0	2422,0	1653,0	930,0	292,0	30,0	3,0	2644,0	3249,0	4014,0	3738,0	3512,0	2992,0	2138,0	1374,0	564,0	92,0	1,0	45930,0	122,0	6541,0	5364,0	2304,0	856,0	4,0	3791,0	6503,0	7890,0	7141,0	5414,0
3550308005120	3192,0	3924,0	4101,0	3461,0	2902,0	2146,0	1139,0	555,0	196,0	24,0	0,0	3200,0	3835,0	4282,0	3827,0	3482,0	2723,0	1529,0	973,0	431,0	49,0	2,0	45973,0	73,0	6384,0	6392,0	1528,0	627,0	2,0	2668,0	7759,0	8383,0	7288,0	4869,0
3550308005123	3675,0	4269,0	4295,0	3478,0	2815,0	1922,0	1032,0	524,0	143,0	20,0	1,0	3635,0	4422,0	4442,0	3935,0	3246,0	2234,0	1480,0	788,0	254,0	32,0	1,0	46643,0	52,0	6061,0	7310,0	1312,0	397,0	2,0	2512,0	8691,0	8737,0	7413,0	4156,0
3550308005189	4763,0	5390,0	5151,0	4485,0	3323,0	2182,0	1018,0	374,0	94,0	25,0	0,0	4720,0	5629,0	5515,0	4914,0	3745,0	2407,0	1294,0	533,0	134,0	24,0	2,0	55722,0	49,0	7068,0	9483,0	907,0	228,0	2,0	2312,0	11019,0	10666,0	9399,0	4589,0
3550308005122	4195,0	4687,0	4490,0	3927,0	3042,0	1854,0	865,0	317,0	99,0	13,0	0,0	4185,0	4846,0	4836,0	4249,0	3271,0	1999,0	1096,0	491,0	158,0	28,0	2,0	48650,0	41,0	6313,0	8380,0	808,0	257,0	2,0	1961,0	9533,0	9326,0	8176,0	3853,0
3549953001001	1010,0	1361,0	1220,0	1105,0	924,0	749,0	467,0	183,0	59,0	9,0	0,0	1006,0	1259,0	1190,0	1099,0	932,0	676,0	420,0	216,0	80,0	7,0	1,0	13973,0	16,0	1856,0	2016,0	399,0	139,0	1,0	887,0	2620,0	2410,0	2204,0	1425,0
3550308005039	2354,0	2795,0	3840,0	3795,0	3286,0	2889,0	1807,0	1246,0	533,0	54,0	0,0	2237,0	2703,0	3818,0	4198,0	3866,0	3587,0	2578,0	2079,0	1161,0	177,0	10,0	49013,0	231,0	7152,0	4591,0	3325,0	1694,0	10,0	4385,0	5498,0	7658,0	7993,0	6476,0
3550308005041	1710,0	2135,0	2807,0	2586,0	2373,0	2174,0	1404,0	876,0	402,0	44,0	2,0	1780,0	2100,0	2823,0	2867,0	2882,0	2670,0	1980,0	1418,0	797,0	117,0	3,0	35950,0	161,0	5255,0	3490,0	2294,0	1199,0	5,0	3384,0	4235,0	5630,0	5453,0	4844,0
3550308005106	1788,0	2252,0	2850,0	2988,0	2827,0	2657,0	1943,0	1396,0	580,0	73,0	2,0	1774,0	2114,0	3268,0	3647,0	3661,0	3478,0	2692,0	1870,0	972,0	273,0	12,0	43117,0	346,0	6488,0	3562,0	3266,0	1552,0	14,0	4635,0	4366,0	6118,0	6635,0	6135,0
3550308005241	2210,0	2704,0	2636,0	2337,0	2361,0	1416,0	553,0	183,0	57,0	12,0	0,0	2073,0	2645,0	2774,0	2608,0	2397,0	1469,0	601,0	229,0	117,0	23,0	2,0	29407,0	35,0	4758,0	4283,0	412,0	174,0	2,0	1154,0	5349,0	5410,0	4945,0	2885,0
3550308005307	3183,0	3593,0	3375,0	3381,0	2660,0	1242,0	434,0	111,0	21,0	6,0	0,0	3112,0	3629,0	3532,0	3594,0	2581,0	1208,0	458,0	194,0	54,0	12,0	2,0	36382,0	18,0	5241,0	6295,0	305,0	75,0	2,0	892,0	7222,0	6907,0	6975,0	2450,0
3550308005146	1992,0	2567,0	2920,0	2541,0	2336,0	1828,0	1027,0	674,0	237,0	21,0	1,0	1957,0	2488,0	3109,0	2828,0	2754,0	2190,0	1376,0	1044,0	410,0	49,0	1,0	34350,0	70,0	5090,0	3949,0	1718,0	647,0	2,0	2403,0	5055,0	6029,0	5369,0	4018,0
3550308005149	2204,0	2601,0	2969,0	2404,0	1975,0	1648,0	880,0	463,0	184,0	19,0	0,0	2118,0	2577,0	3072,0	2650,0	2326,0	1888,0	1134,0	717,0	316,0	38,0	4,0	32187,0	57,0	4301,0	4322,0	1180,0	500,0	4,0	2014,0	5178,0	6041,0	5054,0	3536,0
3550308005148	2192,0	2428,0	3233,0	3502,0	2223,0	1725,0	1488,0	677,0	146,0	13,0	1,0	2162,0	2406,0	3469,0	3855,0	2600,0	2819,0	2319,0	1096,0	347,0	29,0	2,0	38732,0	42,0	4823,0	4354,0	1773,0	493,0	3,0	3807,0	4834,0	6702,0	7357,0	4544,0
3550308005029	664,0	724,0	1210,0	1232,0	855,0	769,0	479,0	286,0	138,0	20,0	2,0	735,0	685,0	1394,0	1403,0	1026,0	954,0	722,0	554,0	391,0	74,0	6,0	14323,0	94,0	1881,0	1399,0	840,0	529,0	8,0	1201,0	1409,0	2604,0	2635,0	1723,0
3550308005010	1162,0	1334,0	3095,0	2679,0	1894,0	1635,0	1167,0	615,0	309,0	45,0	1,0	1134,0	1354,0	3225,0	2786,0	2266,0	2344,0	1657,0	1173,0	758,0	139,0	8,0	30780,0	184,0	4160,0	2296,0	1788,0	1067,0	9,0	2824,0	2688,0	6320,0	5465,0	3979,0
3550308005011	719,0	870,0	2547,0	2023,0	1278,0	1007,0	623,0	361,0	171,0	16,0	1,0	673,0	838,0	2458,0	1851,0	1329,0	1292,0	951,0	626,0	374,0	63,0	3,0	20074,0	79,0	2607,0	1392,0	987,0	545,0	4,0	1574,0	1708,0	5005,0	3874,0	2299,0
3550308005009	705,0	829,0	2561,0	2084,0	1349,0	857,0	421,0	206,0	92,0	14,0	0,0	716,0	833,0	2251,0	1941,0	1259,0	1103,0	714,0	420,0	211,0	37,0	3,0	18606,0	51,0	2608,0	1421,0	626,0	303,0	3,0	1135,0	1662,0	4812,0	4025,0	1960,0
3550308005016	2486,0	2626,0	4642,0	3945,0	2838,0	2349,0	1297,0	896,0	405,0	56,0	2,0	2436,0	2583,0	4187,0	3768,0	3094,0	2786,0	1935,0	1586,0	968,0	171,0	1,0	45057,0	227,0	5932,0	4922,0	2482,0	1373,0	3,0	3232,0	5209,0	8829,0	7713,0	5135,0
3550308005004	2130,0	2350,0	3561,0	2953,0	2087,0	1611,0	879,0	564,0	225,0	29,0	0,0	2098,0	2181,0	3480,0	2916,0	2309,0	1843,0	1176,0	961,0	466,0	71,0	2,0	33892,0	100,0	4396,0	4228,0	1525,0	691,0	2,0	2055,0	4531,0	7041,0	5869,0	3454,0
3550308005005	1770,0	2015,0	3257,0	2847,0	2001,0	1438,0	823,0	328,0	123,0	19,0	0,0	1693,0	1928,0	3116,0	2649,0	1964,0	1568,0	860,0	536,0	284,0	46,0	0,0	29265,0	65,0	3965,0	3463,0	864,0	407,0	0,0	1683,0	3943,0	6373,0	5496,0	3006,0
3550308005190	2950,0	3151,0	3245,0	2611,0	1976,0	1153,0	598,0	224,0	49,0	9,0	1,0	2884,0	3370,0	3383,0	2930,0	2127,0	1415,0	769,0	308,0	80,0	17,0	2,0	33252,0	26,0	4103,0	5834,0	532,0	129,0	3,0	1367,0	6521,0	6628,0	5541,0	2568,0
3550308005121	2330,0	2697,0	3087,0	2500,0	2277,0	1655,0	1001,0	572,0	195,0	24,0	1,0	2257,0	2749,0	3217,0	2840,0	2637,0	2106,0	1297,0	835,0	347,0	36,0	1,0	34661,0	60,0	4914,0	4587,0	1407,0	542,0	2,0	2298,0	5446,0	6304,0	5340,0	3761,0
3550308005180	1422,0	1520,0	2217,0	2306,0	1792,0	1476,0	980,0	622,0	232,0	23,0	0,0	1340,0	1482,0	2350,0	2582,0	2063,0	1884,0	1291,0	903,0	362,0	65,0	0,0	26912,0	88,0	3855,0	2762,0	1525,0	594,0	0,0	2271,0	3002,0	4567,0	4888,0	3360,0
